3.126484900712966919e-02
-7.195265591144561768e-02
-6.235494464635848999e-02
3.020142391324043274e-02
1.042653545737266541e-01
1.263690087944269180e-02
-1.614491045475006104e-01
-2.220186889171600342e-01
-1.359472423791885376e-01
-2.485825493931770325e-02
-3.304504975676536560e-02
-1.472268700599670410e-01
-2.215828001499176025e-01
-2.294487953186035156e-01
-1.827836334705352783e-01
-1.155460178852081299e-01
-1.293280720710754395e-01
-2.011347413063049316e-01
-2.621619403362274170e-01
-2.310735732316970825e-01
-8.614491671323776245e-02
5.971432547084987164e-04
-6.462994962930679321e-02
-1.722452044486999512e-01
-1.817323416471481323e-01
-6.578610092401504517e-02
2.124719135463237762e-02
-4.348766431212425232e-02
-1.856357604265213013e-01
-3.057118952274322510e-01
-2.986056804656982422e-01
-1.460471898317337036e-01
-3.053495846688747406e-02
-9.886896610260009766e-02
-2.874208390712738037e-01
-3.515673279762268066e-01
